frequency (Hz),distance (ft),tx_gain (dBi),rx_gain (dBi),fspl (dB)
3700000000.0,95,9,4,60.048805840468106
3700000000.0,95,9,5,59.048805840468106
3700000000.0,95,9,6,58.048805840468106
3700000000.0,95,9,7,57.048805840468106
3700000000.0,95,9,8,56.048805840468106
3700000000.0,95,9,9,55.048805840468106
3700000000.0,95,9,10,54.048805840468106
3700000000.0,95,9,11,53.048805840468106
3700000000.0,95,9,12,52.048805840468106
3700000000.0,95,9,13,51.048805840468106
3700000000.0,95,9,14,50.048805840468106
3700000000.0,95,9,15,49.048805840468106
3700000000.0,95,10,0,63.048805840468106
3700000000.0,95,10,1,62.048805840468106
3700000000.0,95,10,2,61.048805840468106
3700000000.0,95,10,3,60.048805840468106
3700000000.0,95,10,4,59.048805840468106
3700000000.0,95,10,5,58.048805840468106
3700000000.0,95,10,6,57.048805840468106
3700000000.0,95,10,7,56.048805840468106
3700000000.0,95,10,8,55.048805840468106
3700000000.0,95,10,9,54.048805840468106
3700000000.0,95,10,10,53.048805840468106
3700000000.0,95,10,11,52.048805840468106
3700000000.0,95,10,12,51.048805840468106
3700000000.0,95,10,13,50.048805840468106
3700000000.0,95,10,14,49.048805840468106
3700000000.0,95,10,15,48.048805840468106
3700000000.0,95,11,0,62.048805840468106
3700000000.0,95,11,1,61.048805840468106
3700000000.0,95,11,2,60.048805840468106
3700000000.0,95,11,3,59.048805840468106
3700000000.0,95,11,4,58.048805840468106
3700000000.0,95,11,5,57.048805840468106
3700000000.0,95,11,6,56.048805840468106
3700000000.0,95,11,7,55.048805840468106
3700000000.0,95,11,8,54.048805840468106
3700000000.0,95,11,9,53.048805840468106
3700000000.0,95,11,10,52.048805840468106
3700000000.0,95,11,11,51.048805840468106
3700000000.0,95,11,12,50.048805840468106
3700000000.0,95,11,13,49.048805840468106
3700000000.0,95,11,14,48.048805840468106
3700000000.0,95,11,15,47.048805840468106
3700000000.0,95,12,0,61.048805840468106
3700000000.0,95,12,1,60.048805840468106
3700000000.0,95,12,2,59.048805840468106
3700000000.0,95,12,3,58.048805840468106
3700000000.0,95,12,4,57.048805840468106
3700000000.0,95,12,5,56.048805840468106
3700000000.0,95,12,6,55.048805840468106
3700000000.0,95,12,7,54.048805840468106
3700000000.0,95,12,8,53.048805840468106
3700000000.0,95,12,9,52.048805840468106
3700000000.0,95,12,10,51.048805840468106
3700000000.0,95,12,11,50.048805840468106
3700000000.0,95,12,12,49.048805840468106
3700000000.0,95,12,13,48.048805840468106
3700000000.0,95,12,14,47.048805840468106
3700000000.0,95,12,15,46.048805840468106
3700000000.0,95,13,0,60.048805840468106
3700000000.0,95,13,1,59.048805840468106
3700000000.0,95,13,2,58.048805840468106
3700000000.0,95,13,3,57.048805840468106
3700000000.0,95,13,4,56.048805840468106
3700000000.0,95,13,5,55.048805840468106
3700000000.0,95,13,6,54.048805840468106
3700000000.0,95,13,7,53.048805840468106
3700000000.0,95,13,8,52.048805840468106
3700000000.0,95,13,9,51.048805840468106
3700000000.0,95,13,10,50.048805840468106
3700000000.0,95,13,11,49.048805840468106
3700000000.0,95,13,12,48.048805840468106
3700000000.0,95,13,13,47.048805840468106
3700000000.0,95,13,14,46.048805840468106
3700000000.0,95,13,15,45.048805840468106
3700000000.0,95,14,0,59.048805840468106
3700000000.0,95,14,1,58.048805840468106
3700000000.0,95,14,2,57.048805840468106
3700000000.0,95,14,3,56.048805840468106
3700000000.0,95,14,4,55.048805840468106
3700000000.0,95,14,5,54.048805840468106
3700000000.0,95,14,6,53.048805840468106
3700000000.0,95,14,7,52.048805840468106
3700000000.0,95,14,8,51.048805840468106
3700000000.0,95,14,9,50.048805840468106
3700000000.0,95,14,10,49.048805840468106
3700000000.0,95,14,11,48.048805840468106
3700000000.0,95,14,12,47.048805840468106
3700000000.0,95,14,13,46.048805840468106
3700000000.0,95,14,14,45.048805840468106
3700000000.0,95,14,15,44.048805840468106
3700000000.0,95,15,0,58.048805840468106
3700000000.0,95,15,1,57.048805840468106
3700000000.0,95,15,2,56.048805840468106
3700000000.0,95,15,3,55.048805840468106
3700000000.0,95,15,4,54.048805840468106
3700000000.0,95,15,5,53.048805840468106
3700000000.0,95,15,6,52.048805840468106
3700000000.0,95,15,7,51.048805840468106
3700000000.0,95,15,8,50.048805840468106
3700000000.0,95,15,9,49.048805840468106
3700000000.0,95,15,10,48.048805840468106
3700000000.0,95,15,11,47.048805840468106
3700000000.0,95,15,12,46.048805840468106
3700000000.0,95,15,13,45.048805840468106
3700000000.0,95,15,14,44.048805840468106
3700000000.0,95,15,15,43.048805840468106
3700000000.0,100,0,0,73.49433373469114
3700000000.0,100,0,1,72.49433373469114
3700000000.0,100,0,2,71.49433373469114
3700000000.0,100,0,3,70.49433373469114
3700000000.0,100,0,4,69.49433373469114
3700000000.0,100,0,5,68.49433373469114
3700000000.0,100,0,6,67.49433373469114
3700000000.0,100,0,7,66.49433373469114
3700000000.0,100,0,8,65.49433373469114
3700000000.0,100,0,9,64.49433373469114
3700000000.0,100,0,10,63.49433373469114
3700000000.0,100,0,11,62.49433373469114
3700000000.0,100,0,12,61.49433373469114
3700000000.0,100,0,13,60.49433373469114
3700000000.0,100,0,14,59.49433373469114
3700000000.0,100,0,15,58.49433373469114
3700000000.0,100,1,0,72.49433373469114
3700000000.0,100,1,1,71.49433373469114
3700000000.0,100,1,2,70.49433373469114
3700000000.0,100,1,3,69.49433373469114
3700000000.0,100,1,4,68.49433373469114
3700000000.0,100,1,5,67.49433373469114
3700000000.0,100,1,6,66.49433373469114
3700000000.0,100,1,7,65.49433373469114
3700000000.0,100,1,8,64.49433373469114
3700000000.0,100,1,9,63.49433373469114
3700000000.0,100,1,10,62.49433373469114
3700000000.0,100,1,11,61.49433373469114
3700000000.0,100,1,12,60.49433373469114
3700000000.0,100,1,13,59.49433373469114
3700000000.0,100,1,14,58.49433373469114
3700000000.0,100,1,15,57.49433373469114
3700000000.0,100,2,0,71.49433373469114
3700000000.0,100,2,1,70.49433373469114
3700000000.0,100,2,2,69.49433373469114
3700000000.0,100,2,3,68.49433373469114
3700000000.0,100,2,4,67.49433373469114
3700000000.0,100,2,5,66.49433373469114
3700000000.0,100,2,6,65.49433373469114
3700000000.0,100,2,7,64.49433373469114
3700000000.0,100,2,8,63.49433373469114
3700000000.0,100,2,9,62.49433373469114
3700000000.0,100,2,10,61.49433373469114
3700000000.0,100,2,11,60.49433373469114
3700000000.0,100,2,12,59.49433373469114
3700000000.0,100,2,13,58.49433373469114
3700000000.0,100,2,14,57.49433373469114
3700000000.0,100,2,15,56.49433373469114
3700000000.0,100,3,0,70.49433373469114
3700000000.0,100,3,1,69.49433373469114
3700000000.0,100,3,2,68.49433373469114
3700000000.0,100,3,3,67.49433373469114
3700000000.0,100,3,4,66.49433373469114
3700000000.0,100,3,5,65.49433373469114
3700000000.0,100,3,6,64.49433373469114
3700000000.0,100,3,7,63.49433373469114
3700000000.0,100,3,8,62.49433373469114
3700000000.0,100,3,9,61.49433373469114
3700000000.0,100,3,10,60.49433373469114
3700000000.0,100,3,11,59.49433373469114
3700000000.0,100,3,12,58.49433373469114
3700000000.0,100,3,13,57.49433373469114
3700000000.0,100,3,14,56.49433373469114
3700000000.0,100,3,15,55.49433373469114
3700000000.0,100,4,0,69.49433373469114
3700000000.0,100,4,1,68.49433373469114
3700000000.0,100,4,2,67.49433373469114
3700000000.0,100,4,3,66.49433373469114
3700000000.0,100,4,4,65.49433373469114
3700000000.0,100,4,5,64.49433373469114
3700000000.0,100,4,6,63.49433373469114
3700000000.0,100,4,7,62.49433373469114
3700000000.0,100,4,8,61.49433373469114
3700000000.0,100,4,9,60.49433373469114
3700000000.0,100,4,10,59.49433373469114
3700000000.0,100,4,11,58.49433373469114
3700000000.0,100,4,12,57.49433373469114
3700000000.0,100,4,13,56.49433373469114
3700000000.0,100,4,14,55.49433373469114
3700000000.0,100,4,15,54.49433373469114
3700000000.0,100,5,0,68.49433373469114
3700000000.0,100,5,1,67.49433373469114
3700000000.0,100,5,2,66.49433373469114
3700000000.0,100,5,3,65.49433373469114
3700000000.0,100,5,4,64.49433373469114
3700000000.0,100,5,5,63.49433373469114
3700000000.0,100,5,6,62.49433373469114
3700000000.0,100,5,7,61.49433373469114
3700000000.0,100,5,8,60.49433373469114
3700000000.0,100,5,9,59.49433373469114
3700000000.0,100,5,10,58.49433373469114
3700000000.0,100,5,11,57.49433373469114
3700000000.0,100,5,12,56.49433373469114
3700000000.0,100,5,13,55.49433373469114
3700000000.0,100,5,14,54.49433373469114
3700000000.0,100,5,15,53.49433373469114
3700000000.0,100,6,0,67.49433373469114
3700000000.0,100,6,1,66.49433373469114
3700000000.0,100,6,2,65.49433373469114
3700000000.0,100,6,3,64.49433373469114
3700000000.0,100,6,4,63.49433373469114
3700000000.0,100,6,5,62.49433373469114
3700000000.0,100,6,6,61.49433373469114
3700000000.0,100,6,7,60.49433373469114
3700000000.0,100,6,8,59.49433373469114
3700000000.0,100,6,9,58.49433373469114
3700000000.0,100,6,10,57.49433373469114
3700000000.0,100,6,11,56.49433373469114
3700000000.0,100,6,12,55.49433373469114
3700000000.0,100,6,13,54.49433373469114
3700000000.0,100,6,14,53.49433373469114
3700000000.0,100,6,15,52.49433373469114
3700000000.0,100,7,0,66.49433373469114
3700000000.0,100,7,1,65.49433373469114
3700000000.0,100,7,2,64.49433373469114
3700000000.0,100,7,3,63.49433373469114
3700000000.0,100,7,4,62.49433373469114
3700000000.0,100,7,5,61.49433373469114
3700000000.0,100,7,6,60.49433373469114
3700000000.0,100,7,7,59.49433373469114
3700000000.0,100,7,8,58.49433373469114
3700000000.0,100,7,9,57.49433373469114
3700000000.0,100,7,10,56.49433373469114
3700000000.0,100,7,11,55.49433373469114
3700000000.0,100,7,12,54.49433373469114
3700000000.0,100,7,13,53.49433373469114
3700000000.0,100,7,14,52.49433373469114
3700000000.0,100,7,15,51.49433373469114
3700000000.0,100,8,0,65.49433373469114
3700000000.0,100,8,1,64.49433373469114
3700000000.0,100,8,2,63.49433373469114
3700000000.0,100,8,3,62.49433373469114
3700000000.0,100,8,4,61.49433373469114
3700000000.0,100,8,5,60.49433373469114
3700000000.0,100,8,6,59.49433373469114
3700000000.0,100,8,7,58.49433373469114
3700000000.0,100,8,8,57.49433373469114
3700000000.0,100,8,9,56.49433373469114
3700000000.0,100,8,10,55.49433373469114
3700000000.0,100,8,11,54.49433373469114
3700000000.0,100,8,12,53.49433373469114
3700000000.0,100,8,13,52.49433373469114
3700000000.0,100,8,14,51.49433373469114
3700000000.0,100,8,15,50.49433373469114
3700000000.0,100,9,0,64.49433373469114
3700000000.0,100,9,1,63.49433373469114
3700000000.0,100,9,2,62.49433373469114
3700000000.0,100,9,3,61.49433373469114
3700000000.0,100,9,4,60.49433373469114
3700000000.0,100,9,5,59.49433373469114
3700000000.0,100,9,6,58.49433373469114
3700000000.0,100,9,7,57.49433373469114
3700000000.0,100,9,8,56.49433373469114
3700000000.0,100,9,9,55.49433373469114
3700000000.0,100,9,10,54.49433373469114
3700000000.0,100,9,11,53.49433373469114
3700000000.0,100,9,12,52.49433373469114
3700000000.0,100,9,13,51.49433373469114
3700000000.0,100,9,14,50.49433373469114
3700000000.0,100,9,15,49.49433373469114
3700000000.0,100,10,0,63.49433373469114
3700000000.0,100,10,1,62.49433373469114
3700000000.0,100,10,2,61.49433373469114
3700000000.0,100,10,3,60.49433373469114
3700000000.0,100,10,4,59.49433373469114
3700000000.0,100,10,5,58.49433373469114
3700000000.0,100,10,6,57.49433373469114
3700000000.0,100,10,7,56.49433373469114
3700000000.0,100,10,8,55.49433373469114
3700000000.0,100,10,9,54.49433373469114
3700000000.0,100,10,10,53.49433373469114
3700000000.0,100,10,11,52.49433373469114
3700000000.0,100,10,12,51.49433373469114
3700000000.0,100,10,13,50.49433373469114
3700000000.0,100,10,14,49.49433373469114
3700000000.0,100,10,15,48.49433373469114
3700000000.0,100,11,0,62.49433373469114
3700000000.0,100,11,1,61.49433373469114
3700000000.0,100,11,2,60.49433373469114
3700000000.0,100,11,3,59.49433373469114
3700000000.0,100,11,4,58.49433373469114
3700000000.0,100,11,5,57.49433373469114
3700000000.0,100,11,6,56.49433373469114
3700000000.0,100,11,7,55.49433373469114
3700000000.0,100,11,8,54.49433373469114
3700000000.0,100,11,9,53.49433373469114
3700000000.0,100,11,10,52.49433373469114
3700000000.0,100,11,11,51.49433373469114
3700000000.0,100,11,12,50.49433373469114
3700000000.0,100,11,13,49.49433373469114
3700000000.0,100,11,14,48.49433373469114
3700000000.0,100,11,15,47.49433373469114
3700000000.0,100,12,0,61.49433373469114
3700000000.0,100,12,1,60.49433373469114
3700000000.0,100,12,2,59.49433373469114
3700000000.0,100,12,3,58.49433373469114
3700000000.0,100,12,4,57.49433373469114
3700000000.0,100,12,5,56.49433373469114
3700000000.0,100,12,6,55.49433373469114
3700000000.0,100,12,7,54.49433373469114
3700000000.0,100,12,8,53.49433373469114
3700000000.0,100,12,9,52.49433373469114
3700000000.0,100,12,10,51.49433373469114
3700000000.0,100,12,11,50.49433373469114
3700000000.0,100,12,12,49.49433373469114
3700000000.0,100,12,13,48.49433373469114
3700000000.0,100,12,14,47.49433373469114
3700000000.0,100,12,15,46.49433373469114
3700000000.0,100,13,0,60.49433373469114
3700000000.0,100,13,1,59.49433373469114
3700000000.0,100,13,2,58.49433373469114
3700000000.0,100,13,3,57.49433373469114
3700000000.0,100,13,4,56.49433373469114
3700000000.0,100,13,5,55.49433373469114
3700000000.0,100,13,6,54.49433373469114
3700000000.0,100,13,7,53.49433373469114
3700000000.0,100,13,8,52.49433373469114
3700000000.0,100,13,9,51.49433373469114
3700000000.0,100,13,10,50.49433373469114
3700000000.0,100,13,11,49.49433373469114
3700000000.0,100,13,12,48.49433373469114
3700000000.0,100,13,13,47.49433373469114
3700000000.0,100,13,14,46.49433373469114
3700000000.0,100,13,15,45.49433373469114
3700000000.0,100,14,0,59.49433373469114
3700000000.0,100,14,1,58.49433373469114
3700000000.0,100,14,2,57.49433373469114
3700000000.0,100,14,3,56.49433373469114
3700000000.0,100,14,4,55.49433373469114
3700000000.0,100,14,5,54.49433373469114
3700000000.0,100,14,6,53.49433373469114
3700000000.0,100,14,7,52.49433373469114
3700000000.0,100,14,8,51.49433373469114
3700000000.0,100,14,9,50.49433373469114
3700000000.0,100,14,10,49.49433373469114
3700000000.0,100,14,11,48.49433373469114
3700000000.0,100,14,12,47.49433373469114
3700000000.0,100,14,13,46.49433373469114
3700000000.0,100,14,14,45.49433373469114
3700000000.0,100,14,15,44.49433373469114
3700000000.0,100,15,0,58.49433373469114
3700000000.0,100,15,1,57.49433373469114
3700000000.0,100,15,2,56.49433373469114
3700000000.0,100,15,3,55.49433373469114
3700000000.0,100,15,4,54.49433373469114
3700000000.0,100,15,5,53.49433373469114
3700000000.0,100,15,6,52.49433373469114
3700000000.0,100,15,7,51.49433373469114
3700000000.0,100,15,8,50.49433373469114
3700000000.0,100,15,9,49.49433373469114
3700000000.0,100,15,10,48.49433373469114
3700000000.0,100,15,11,47.49433373469114
3700000000.0,100,15,12,46.49433373469114
3700000000.0,100,15,13,45.49433373469114
3700000000.0,100,15,14,44.49433373469114
3700000000.0,100,15,15,43.49433373469114
3700000000.0,105,0,0,73.9181197160899
3700000000.0,105,0,1,72.9181197160899
3700000000.0,105,0,2,71.9181197160899
3700000000.0,105,0,3,70.9181197160899
3700000000.0,105,0,4,69.9181197160899
3700000000.0,105,0,5,68.9181197160899
3700000000.0,105,0,6,67.9181197160899
3700000000.0,105,0,7,66.9181197160899
3700000000.0,105,0,8,65.9181197160899
3700000000.0,105,0,9,64.9181197160899
3700000000.0,105,0,10,63.918119716089905
3700000000.0,105,0,11,62.918119716089905
3700000000.0,105,0,12,61.918119716089905
3700000000.0,105,0,13,60.918119716089905
3700000000.0,105,0,14,59.918119716089905
3700000000.0,105,0,15,58.918119716089905
3700000000.0,105,1,0,72.9181197160899
3700000000.0,105,1,1,71.9181197160899
3700000000.0,105,1,2,70.9181197160899
3700000000.0,105,1,3,69.9181197160899
3700000000.0,105,1,4,68.9181197160899
3700000000.0,105,1,5,67.9181197160899
3700000000.0,105,1,6,66.9181197160899
3700000000.0,105,1,7,65.9181197160899
3700000000.0,105,1,8,64.9181197160899
3700000000.0,105,1,9,63.918119716089905
3700000000.0,105,1,10,62.918119716089905
3700000000.0,105,1,11,61.918119716089905
3700000000.0,105,1,12,60.918119716089905
3700000000.0,105,1,13,59.918119716089905
3700000000.0,105,1,14,58.918119716089905
3700000000.0,105,1,15,57.918119716089905
3700000000.0,105,2,0,71.9181197160899
3700000000.0,105,2,1,70.9181197160899
3700000000.0,105,2,2,69.9181197160899
3700000000.0,105,2,3,68.9181197160899
3700000000.0,105,2,4,67.9181197160899
3700000000.0,105,2,5,66.9181197160899
3700000000.0,105,2,6,65.9181197160899
3700000000.0,105,2,7,64.9181197160899
3700000000.0,105,2,8,63.918119716089905
3700000000.0,105,2,9,62.918119716089905
3700000000.0,105,2,10,61.918119716089905
3700000000.0,105,2,11,60.918119716089905
3700000000.0,105,2,12,59.918119716089905
3700000000.0,105,2,13,58.918119716089905
3700000000.0,105,2,14,57.918119716089905
3700000000.0,105,2,15,56.918119716089905
3700000000.0,105,3,0,70.9181197160899
3700000000.0,105,3,1,69.9181197160899
3700000000.0,105,3,2,68.9181197160899
3700000000.0,105,3,3,67.9181197160899
3700000000.0,105,3,4,66.9181197160899
3700000000.0,105,3,5,65.9181197160899
3700000000.0,105,3,6,64.9181197160899
3700000000.0,105,3,7,63.918119716089905
3700000000.0,105,3,8,62.918119716089905
3700000000.0,105,3,9,61.918119716089905
3700000000.0,105,3,10,60.918119716089905
3700000000.0,105,3,11,59.918119716089905
3700000000.0,105,3,12,58.918119716089905
3700000000.0,105,3,13,57.918119716089905
3700000000.0,105,3,14,56.918119716089905
3700000000.0,105,3,15,55.918119716089905
3700000000.0,105,4,0,69.9181197160899
3700000000.0,105,4,1,68.9181197160899
3700000000.0,105,4,2,67.9181197160899
3700000000.0,105,4,3,66.9181197160899
3700000000.0,105,4,4,65.9181197160899
3700000000.0,105,4,5,64.9181197160899
3700000000.0,105,4,6,63.918119716089905
3700000000.0,105,4,7,62.918119716089905
3700000000.0,105,4,8,61.918119716089905
3700000000.0,105,4,9,60.918119716089905
3700000000.0,105,4,10,59.918119716089905
3700000000.0,105,4,11,58.918119716089905
3700000000.0,105,4,12,57.918119716089905
3700000000.0,105,4,13,56.918119716089905
3700000000.0,105,4,14,55.918119716089905
3700000000.0,105,4,15,54.918119716089905
3700000000.0,105,5,0,68.9181197160899
3700000000.0,105,5,1,67.9181197160899
3700000000.0,105,5,2,66.9181197160899
3700000000.0,105,5,3,65.9181197160899
3700000000.0,105,5,4,64.9181197160899
3700000000.0,105,5,5,63.918119716089905
3700000000.0,105,5,6,62.918119716089905
3700000000.0,105,5,7,61.918119716089905
3700000000.0,105,5,8,60.918119716089905
3700000000.0,105,5,9,59.918119716089905
3700000000.0,105,5,10,58.918119716089905
3700000000.0,105,5,11,57.918119716089905
3700000000.0,105,5,12,56.918119716089905
3700000000.0,105,5,13,55.918119716089905
3700000000.0,105,5,14,54.918119716089905
3700000000.0,105,5,15,53.918119716089905
3700000000.0,105,6,0,67.9181197160899
3700000000.0,105,6,1,66.9181197160899
3700000000.0,105,6,2,65.9181197160899
3700000000.0,105,6,3,64.9181197160899
3700000000.0,105,6,4,63.918119716089905
3700000000.0,105,6,5,62.918119716089905
3700000000.0,105,6,6,61.918119716089905
3700000000.0,105,6,7,60.918119716089905
3700000000.0,105,6,8,59.918119716089905
3700000000.0,105,6,9,58.918119716089905
3700000000.0,105,6,10,57.918119716089905
3700000000.0,105,6,11,56.918119716089905
3700000000.0,105,6,12,55.918119716089905
3700000000.0,105,6,13,54.918119716089905
3700000000.0,105,6,14,53.918119716089905
3700000000.0,105,6,15,52.918119716089905
3700000000.0,105,7,0,66.9181197160899
3700000000.0,105,7,1,65.9181197160899
3700000000.0,105,7,2,64.9181197160899
3700000000.0,105,7,3,63.918119716089905
3700000000.0,105,7,4,62.918119716089905
3700000000.0,105,7,5,61.918119716089905
3700000000.0,105,7,6,60.918119716089905
3700000000.0,105,7,7,59.918119716089905
3700000000.0,105,7,8,58.918119716089905
3700000000.0,105,7,9,57.918119716089905
